dataset,label,language_code,file_path,generator_id,speaker_id,gender,age_group,duration
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000230.flac,,S4257788000372255,Male,18-30,0.737
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000231.flac,,S4257788000372255,Male,18-30,3.137
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000232.flac,,S4257788000372255,Male,18-30,3.521
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000233.flac,,S4257788000372255,Male,18-30,22.808
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000234.flac,,S4257788000372255,Male,18-30,8.522
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000235.flac,,S4257788000372255,Male,18-30,5.439
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000236.flac,,S4257788000372255,Male,18-30,7.457
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000237.flac,,S4257788000372255,Male,18-30,8.223
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000238.flac,,S4257788000372255,Male,18-30,8.226
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000239.flac,,S4257788000372255,Male,18-30,7.168
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000240.flac,,S4257788000372255,Male,18-30,1.887
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000241.flac,,S4256803000336075,Male,45-60,11.319
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000242.flac,,S4257366200389521,Female,18-30,0.8160000000000001
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000243.flac,,S4257366200389521,Female,18-30,2.849
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000244.flac,,S4257366200389521,Female,18-30,2.75
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000245.flac,,S4257366200389521,Female,18-30,10.18
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000246.flac,,S4257366200389521,Female,18-30,0.448
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000247.flac,,S4257366200389521,Female,18-30,5.055
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000248.flac,,S4257366200389521,Female,18-30,5.342
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000249.flac,,S4257366200389521,Female,18-30,11.879
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000250.flac,,S4257366200389521,Female,18-30,2.197
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000251.flac,,S4257366200389521,Female,18-30,2.065
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000252.flac,,S4257366200389521,Female,18-30,0.936
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000253.flac,,S4257366200389521,Female,18-30,3.71
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000254.flac,,S4257366200389521,Female,18-30,7.059
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000255.flac,,S4257366200389521,Female,18-30,2.577
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000256.flac,,S4257366200389521,Female,18-30,7.358
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000257.flac,,S4257366200389521,Female,18-30,5.395
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000258.flac,,S4257366200389521,Female,18-30,4.412
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000259.flac,,S4257366200389521,Female,18-30,9.501
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000260.flac,,S4257366200389521,Female,18-30,9.364
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000261.flac,,S4257366200389521,Female,18-30,13.903
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000262.flac,,S4257366200389521,Female,18-30,5.855
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000263.flac,,S4257366200389521,Female,18-30,13.406
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000264.flac,,S4257366200389521,Female,18-30,11.615
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000265.flac,,S4257366200389521,Female,18-30,7.798
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000266.flac,,S4257366200389521,Female,18-30,1.499
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000267.flac,,S4258886600305958,Female,18-30,0.35100000000000003
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000268.flac,,S4258886600305958,Female,18-30,2.846
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000269.flac,,S4258886600305958,Female,18-30,10.338
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000270.flac,,S4258886600305958,Female,18-30,4.192
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000271.flac,,S4258886600305958,Female,18-30,5.148
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000272.flac,,S4258886600305958,Female,18-30,3.68
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000273.flac,,S4258886600305958,Female,18-30,0.631
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000274.flac,,S4258886600305958,Female,18-30,0.41400000000000003
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000275.flac,,S4258886600305958,Female,18-30,0.335
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000276.flac,,S4258886600305958,Female,18-30,0.327
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000277.flac,,S4258886600305958,Female,18-30,1.023
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000278.flac,,S4258886600305958,Female,18-30,3.52
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000279.flac,,S4258886600305958,Female,18-30,4.933
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000280.flac,,S4258886600305958,Female,18-30,0.679
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000281.flac,,S4259810000354987,Male,30-45,0.934
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000282.flac,,S4258798800383835,Female,18-30,11.007
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000283.flac,,S4258798800383835,Female,18-30,13.312
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000284.flac,,S4258798800383835,Female,18-30,7.553
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000285.flac,,S4258798800383835,Female,18-30,5.155
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000286.flac,,S4258798800383835,Female,18-30,8.735
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000287.flac,,S4258798800383835,Female,18-30,12.403
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000288.flac,,S4258798800383835,Female,18-30,7.316
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000289.flac,,S4258798800383835,Female,18-30,8.066
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000290.flac,,S4258798800383835,Female,18-30,11.471
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000291.flac,,S4258798800383835,Female,18-30,13.377
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000292.flac,,S4258798800383835,Female,18-30,7.7
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000293.flac,,S4258798800383835,Female,18-30,20.221
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000294.flac,,S4258798800383835,Female,18-30,6.047
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000295.flac,,S4258798800383835,Female,18-30,14.638
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000296.flac,,S4258798800383835,Female,18-30,10.238
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000297.flac,,S4258798800383835,Female,18-30,6.525
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000298.flac,,S4258798800383835,Female,18-30,11.005
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000299.flac,,S4258798800383835,Female,18-30,7.95
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000300.flac,,S4258798800383835,Female,18-30,13.93
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000301.flac,,S4258798800383835,Female,18-30,5.749
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000302.flac,,S4258798800383835,Female,18-30,6.611
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000303.flac,,S4258798800383835,Female,18-30,10.778
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000304.flac,,S4258798800383835,Female,18-30,8.192
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000305.flac,,S4258798800383835,Female,18-30,5.412
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000306.flac,,S4258798800383835,Female,18-30,5.048
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000307.flac,,S4258798800383835,Female,18-30,9.92
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000308.flac,,S4258798800383835,Female,18-30,10.721
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000309.flac,,S4258798800383835,Female,18-30,5.673
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000310.flac,,S4258798800383835,Female,18-30,6.202
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000311.flac,,S4258798800383835,Female,18-30,10.975999999999999
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000312.flac,,S4258798800383835,Female,18-30,4.127
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000313.flac,,S4259447200356365,Female,45-60,0.728
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000314.flac,,S4258830100381344,Male,60+,12.16
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000315.flac,,S4258830100381344,Male,60+,7.072
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000316.flac,,S4258830100381344,Male,60+,7.84
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000317.flac,,S4258830100381344,Male,60+,6.496
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000318.flac,,S4258830100381344,Male,60+,17.152
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000319.flac,,S4258830100381344,Male,60+,6.976
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000320.flac,,S4258830100381344,Male,60+,8.033
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000321.flac,,S4258830100381344,Male,60+,5.535
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000322.flac,,S4258830100381344,Male,60+,9.378
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000323.flac,,S4258830100381344,Male,60+,10.64
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000324.flac,,S4258830100381344,Male,60+,5.442
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000325.flac,,S4258830100381344,Male,60+,5.5350625
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000326.flac,,S4258830100381344,Male,60+,11.262
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000327.flac,,S4259030700395912,Female,45-60,16.132
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000328.flac,,S4259030700395912,Female,45-60,9.889
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000329.flac,,S4259030700395912,Female,45-60,2.118625
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000330.flac,,S4257016300395185,Female,45-60,10.872
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000331.flac,,S4257016300395185,Female,45-60,10.919
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000332.flac,,S4257016300395185,Female,45-60,8.915
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000333.flac,,S4257016300395185,Female,45-60,6.432
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000334.flac,,S4257016300395185,Female,45-60,7.622
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000335.flac,,S4257016300395185,Female,45-60,14.865
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000336.flac,,S4257016300395185,Female,45-60,3.945875
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000337.flac,,S4258536600383435,Female,18-30,8.859875
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000338.flac,,S4258785700316312,Female,18-30,0.9530000000000001
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000339.flac,,S4258785700316312,Female,18-30,8.512
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000340.flac,,S4258785700316312,Female,18-30,15.714
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000341.flac,,S4258785700316312,Female,18-30,1.9849999999999999
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000342.flac,,S4258785700316312,Female,18-30,0.41400000000000003
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000343.flac,,S4258785700316312,Female,18-30,2.464
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000344.flac,,S4258785700316312,Female,18-30,0.926
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000345.flac,,S4258785700316312,Female,18-30,0.417
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000346.flac,,S4258785700316312,Female,18-30,3.616
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000347.flac,,S4258785700316312,Female,18-30,0.2539375
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000348.flac,,S4258785700316312,Female,18-30,2.903
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000349.flac,,S4258785700316312,Female,18-30,1.888
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000350.flac,,S4258785700316312,Female,18-30,8.512
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000351.flac,,S4258785700316312,Female,18-30,2.078
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000352.flac,,S4258785700316312,Female,18-30,3.518
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000353.flac,,S4258785700316312,Female,18-30,0.918
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000354.flac,,S4258568500397729,Male,18-30,11.487
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000355.flac,,S4258568500397729,Male,18-30,8.127
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000356.flac,,S4258568500397729,Male,18-30,10.913
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000357.flac,,S4258568500397729,Male,18-30,20.08
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000358.flac,,S4258568500397729,Male,18-30,12.063
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000359.flac,,S4258568500397729,Male,18-30,9.952
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000360.flac,,S4258568500397729,Male,18-30,2.6550000000000002
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000361.flac,,S4258568500397729,Male,18-30,6.975
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000362.flac,,S4258568500397729,Male,18-30,10.912
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000363.flac,,S4258568500397729,Male,18-30,1.792
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000364.flac,,S4258568500397729,Male,18-30,5.969
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000365.flac,,S4259977500393733,Male,45-60,0.445
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000366.flac,,S4259977500393733,Male,45-60,1.396
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000367.flac,,S4259977500393733,Male,45-60,4.577
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000368.flac,,S4259977500393733,Male,45-60,12.312
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000369.flac,,S4259977500393733,Male,45-60,8.225
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000370.flac,,S4259977500393733,Male,45-60,8.093
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000371.flac,,S4259977500393733,Male,45-60,7.515
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000372.flac,,S4259977500393733,Male,45-60,0.482
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000373.flac,,S4259977500393733,Male,45-60,17.631
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000374.flac,,S4259977500393733,Male,45-60,0.47100000000000003
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000375.flac,,S4259977500393733,Male,45-60,5.9510000000000005
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000376.flac,,S4259977500393733,Male,45-60,14.174
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000377.flac,,S4259977500393733,Male,45-60,6.44
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000378.flac,,S4259977500393733,Male,45-60,7.915
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000379.flac,,S4259977500393733,Male,45-60,7.117
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000380.flac,,S4259977500393733,Male,45-60,11.103
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000381.flac,,S4259977500393733,Male,45-60,4.434
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000382.flac,,S4259977500393733,Male,45-60,2.283
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000383.flac,,S4257005100380430,Male,60+,0.786
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000384.flac,,S4259642200362065,Male,60+,7.468
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000385.flac,,S4258752600384452,Male,18-30,0.968
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000386.flac,,S4258752600384452,Male,18-30,5.245
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000387.flac,,S4258752600384452,Male,18-30,2.399
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000388.flac,,S4258752600384452,Male,18-30,7.186
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000389.flac,,S4258752600384452,Male,18-30,10.983
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000390.flac,,S4258752600384452,Male,18-30,5.173
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000391.flac,,S4258752600384452,Male,18-30,4.504
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000392.flac,,S4258752600384452,Male,18-30,19.811
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000393.flac,,S4258752600384452,Male,18-30,16.845
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000394.flac,,S4258752600384452,Male,18-30,6.532
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000395.flac,,S4258752600384452,Male,18-30,4.352
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000396.flac,,S4258752600384452,Male,18-30,7.786
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000397.flac,,S4258752600384452,Male,18-30,0.918
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000398.flac,,S4258752600384452,Male,18-30,5.797
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000399.flac,,S4258752600384452,Male,18-30,3.488
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000400.flac,,S4258752600384452,Male,18-30,3.2880000000000003
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000401.flac,,S4259081100312378,Male,30-45,0.447
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000402.flac,,S4259081100312378,Male,30-45,0.736
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000403.flac,,S4259081100312378,Male,30-45,0.544
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000404.flac,,S4259081100312378,Male,30-45,0.736
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000405.flac,,S4259081100312378,Male,30-45,1.88
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000406.flac,,S4259081100312378,Male,30-45,1.439
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000407.flac,,S4259081100312378,Male,30-45,0.543
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000408.flac,,S4259081100312378,Male,30-45,0.872
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000409.flac,,S4259081100312378,Male,30-45,6.497
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000410.flac,,S4259081100312378,Male,30-45,5.345
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000411.flac,,S4259081100312378,Male,30-45,12.543
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000412.flac,,S4259081100312378,Male,30-45,2.174
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000413.flac,,S4259081100312378,Male,30-45,4.672
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000414.flac,,S4259081100312378,Male,30-45,2.08
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000415.flac,,S4259081100312378,Male,30-45,4.288
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000416.flac,,S4259081100312378,Male,30-45,6.304
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000417.flac,,S4259081100312378,Male,30-45,6.495
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000418.flac,,S4259081100312378,Male,30-45,10.335
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000419.flac,,S4259081100312378,Male,30-45,5.496
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000420.flac,,S4259081100312378,Male,30-45,0.261
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000421.flac,,S4258191000338950,Female,45-60,26.079
indicvoices,bona_fide,hi,datasets/raw/indicvoices/hi/hi_000422.flac,,S4257140200338301,Male,18-30,0.611
